timestamp,sensor_1,sensor_2,sensor_3
2021-01-01T02:44:00Z,-1.800325303,1.033083245,-2.664536791
2021-01-01T02:45:00Z,-1.136198912,-1.551074298,-0.029801045
2021-01-01T02:46:00Z,-0.611060081,1.563135369,0.232066438
2021-01-01T02:47:00Z,1.962751861,0.868690901,-1.145568842
2021-01-01T02:48:00Z,0.325514919,0.689103006,1.075282571
2021-01-01T02:49:00Z,0.840539782,0.719258866,-0.271729273
2021-01-01T02:50:00Z,-0.651122366,1.214082459,0.995240943
2021-01-01T02:51:00Z,1.241010974,0.010758227,0.133203272
2021-01-01T02:52:00Z,1.785790903,0.806199414,-1.642620078
2021-01-01T02:53:00Z,-1.50726891,0.863447338,0.364817722
2021-01-01T02:54:00Z,0.287012847,-0.826661963,0.542779968
2021-01-01T02:55:00Z,0.423687929,-0.187000872,0.396730048
2021-01-01T02:56:00Z,-1.903050011,-0.466856126,0.876673887
2021-01-01T02:57:00Z,0.909781829,-1.036425583,0.739849496
2021-01-01T02:58:00Z,0.444699998,0.717895347,-2.076926578
2021-01-01T02:59:00Z,-1.12661267,-0.527978295,0.463770501
2021-01-01T03:00:00Z,0.311214118,1.415242646,0.476575651
2021-01-01T03:01:00Z,-0.5395849,0.603826991,-3.284619199
2021-01-01T03:02:00Z,-0.377361458,-0.215841383,-0.329878214
2021-01-01T03:03:00Z,0.880427251,1.465238688,-1.721878939
2021-01-01T03:04:00Z,0.155505728,-1.192488481,0.972556871
2021-01-01T03:05:00Z,1.223653176,-0.35001259,-0.86178666
2021-01-01T03:06:00Z,0.965288747,-0.388178463,0.451331365
2021-01-01T03:07:00Z,0.606909929,-1.423653965,-1.393676201
2021-01-01T03:08:00Z,0.212333131,-0.230075483,1.420376779
2021-01-01T03:09:00Z,1.313117775,1.37604079,0.00667695
2021-01-01T03:10:00Z,2.219528142,-0.68960666,-0.159149965
2021-01-01T03:11:00Z,-0.656963991,0.308107833,-0.813723288
2021-01-01T03:12:00Z,-0.529324689,0.270325579,1.028992224
2021-01-01T03:13:00Z,0.163172803,-0.233204586,-0.414026202
2021-01-01T03:14:00Z,-0.206570513,0.431915606,0.913713513
2021-01-01T03:15:00Z,1.752309353,0.448125134,-1.206496119
2021-01-01T03:16:00Z,-2.320756363,-0.04869769,0.732909208
2021-01-01T03:17:00Z,0.847250998,-1.157492667,2.025022745
2021-01-01T03:18:00Z,0.635665459,1.541298624,-0.73220512
2021-01-01T03:19:00Z,1.139035896,0.17646581,0.748825052
2021-01-01T03:20:00Z,1.02915256,-0.232623787,0.385936311
2021-01-01T03:21:00Z,0.60356657,-0.225483305,0.340474295
2021-01-01T03:22:00Z,-0.142672355,1.298222689,0.395329792
2021-01-01T03:23:00Z,1.983916945,1.623533571,-0.389330547
2021-01-01T03:24:00Z,0.647714857,0.13628543,-0.658419249
2021-01-01T03:25:00Z,-0.130104003,1.81286078,1.526781003
2021-01-01T03:26:00Z,-0.313809798,-1.120329755,2.0519916
2021-01-01T03:27:00Z,-0.591847151,-0.02959613,-0.522378525
2021-01-01T03:28:00Z,0.386538289,1.129887459,0.416926638
2021-01-01T03:29:00Z,-0.972461242,-2.495379342,-0.821318645
2021-01-01T03:30:00Z,-0.187505949,-2.029297949,0.033672366
2021-01-01T03:31:00Z,-1.90236626,0.891515947,1.377581621
2021-01-01T03:32:00Z,1.290239663,-0.19016735,0.023328974
2021-01-01T03:33:00Z,0.103595627,0.521010387,-1.132349497
2021-01-01T03:34:00Z,-0.256147427,-1.751430531,0.141832203
2021-01-01T03:35:00Z,-0.471085261,-0.739361677,0.955154243
2021-01-01T03:36:00Z,-0.241186948,0.352953805,-1.036675621
2021-01-01T03:37:00Z,-0.987760981,0.258791534,-0.288210666
2021-01-01T03:38:00Z,-1.552719011,-2.886923789,0.34922521
2021-01-01T03:39:00Z,0.696473219,0.055787908,-1.684292098
2021-01-01T03:40:00Z,2.235926624,-1.178916585,-0.49206322
2021-01-01T03:41:00Z,0.909592484,-0.886081695,-0.472926982
2021-01-01T03:42:00Z,-0.08200648,0.255683387,-0.978075264
2021-01-01T03:43:00Z,-1.156218989,1.340565723,-0.070373006
2021-01-01T03:44:00Z,1.436339806,-0.773982069,1.073513673
2021-01-01T03:45:00Z,-0.304333634,-0.791216721,-0.834165978
2021-01-01T03:46:00Z,-0.081596832,-1.057034668,-0.690430184
2021-01-01T03:47:00Z,-0.381574481,0.177038422,-1.30744407
2021-01-01T03:48:00Z,1.287752641,-0.296852241,-0.63936361
2021-01-01T03:49:00Z,1.536060578,-0.151880538,0.117296251
2021-01-01T03:50:00Z,-0.384666616,-0.179980282,0.155889521
2021-01-01T03:51:00Z,0.111297889,0.216136575,-0.178525504
2021-01-01T03:52:00Z,1.421344338,0.310710236,-1.778151444
2021-01-01T03:53:00Z,0.419677224,-1.285560352,-1.384434841
2021-01-01T03:54:00Z,-0.018603062,-1.035363447,0.056616666
2021-01-01T03:55:00Z,-1.012185037,1.55945128,0.765168199
2021-01-01T03:56:00Z,0.647232757,-0.323190592,1.452462784
2021-01-01T03:57:00Z,-0.265911072,-0.398497756,-1.85493132
2021-01-01T03:58:00Z,0.47498773,0.552198968,-1.112687677
2021-01-01T03:59:00Z,0.15800096,1.234897139,-0.152464698
2021-01-01T04:00:00Z,0.955496329,-2.426593486,0.191558511
2021-01-01T04:01:00Z,-0.593144312,1.159222786,-0.200293653
2021-01-01T04:02:00Z,-1.547692278,-0.004746959,0.159896078
2021-01-01T04:03:00Z,-0.905434596,0.937154572,1.412380688
2021-01-01T04:04:00Z,0.238307289,0.861755511,-2.766548047
2021-01-01T04:05:00Z,-0.862972553,-0.494920568,-0.419004626
2021-01-01T04:06:00Z,0.27491685,0.211982765,0.15410622
2021-01-01T04:07:00Z,0.723442858,-0.463024363,-2.071867287
2021-01-01T04:08:00Z,-0.309500137,-0.955620884,0.164368391
2021-01-01T04:09:00Z,-0.254910204,0.555229291,1.782604457
2021-01-01T04:10:00Z,-0.276056171,0.620340111,1.743510255
2021-01-01T04:11:00Z,0.12296764,1.149206499,-2.24363233
2021-01-01T04:12:00Z,0.168830345,1.020034981,-0.791012393
2021-01-01T04:13:00Z,0.579182035,0.935890701,-0.395818372
2021-01-01T04:14:00Z,-0.512620395,0.466791893,0.427389593
2021-01-01T04:15:00Z,-0.265721012,0.663639547,-0.58058969
2021-01-01T04:16:00Z,1.565097046,1.349593069,-0.038617839
2021-01-01T04:17:00Z,0.149989349,0.842429315,0.468116667
2021-01-01T04:18:00Z,-0.482047196,-0.640453511,-0.061292949
2021-01-01T04:19:00Z,2.309928786,0.045037913,0.351078607
2021-01-01T04:20:00Z,-0.31900629,0.734886183,-0.424255798
2021-01-01T04:21:00Z,1.115129139,0.184505797,0.500291483
2021-01-01T04:22:00Z,-0.575244077,-0.087757503,0.686637445
2021-01-01T04:23:00Z,-1.184180704,-1.081509338,0.126399319
2021-01-01T04:24:00Z,-0.700277554,-1.064134669,-0.519724682
2021-01-01T04:25:00Z,-1.126845401,1.47375734,1.569094204
2021-01-01T04:26:00Z,0.328399054,1.316842043,1.237317354
2021-01-01T04:27:00Z,0.830886554,0.22800642,0.36584892
2021-01-01T04:28:00Z,0.447181788,1.450058111,-0.04297197
2021-01-01T04:29:00Z,-1.095927023,0.858033241,-0.280462734
2021-01-01T04:30:00Z,1.042523463,0.100291929,0.248961258
2021-01-01T04:31:00Z,1.166163007,-1.800811654,-0.035337814
2021-01-01T04:32:00Z,-0.122999772,0.473423041,0.810047858
2021-01-01T04:33:00Z,-0.112582187,-0.352981289,-0.303479433
2021-01-01T04:34:00Z,-0.100673055,0.737640731,-1.502898194
2021-01-01T04:35:00Z,-0.190028107,0.849209241,-0.121603577
2021-01-01T04:36:00Z,1.298604871,-1.486823096,0.759396003
2021-01-01T04:37:00Z,0.911664121,0.174295851,0.301835814
2021-01-01T04:38:00Z,-0.457594878,1.007649961,-0.581821878
2021-01-01T04:39:00Z,0.089521399,-0.684728041,2.200087686
2021-01-01T04:40:00Z,-0.023226103,-0.213274362,1.428601945
2021-01-01T04:41:00Z,-0.282950309,-0.238492064,0.023121267
2021-01-01T04:42:00Z,-0.035691803,0.543896341,-1.446809532
2021-01-01T04:43:00Z,-0.521140221,-1.276820815,2.389667857
2021-01-01T04:44:00Z,1.742859887,0.539949535,-0.320337217
2021-01-01T04:45:00Z,0.967306851,1.972651209,-1.749873653
2021-01-01T04:46:00Z,-0.201745916,-0.640665707,0.655807835
2021-01-01T04:47:00Z,0.324931338,2.606412703,0.262093574
2021-01-01T04:48:00Z,-1.208158913,-0.508775055,-1.195863534
2021-01-01T04:49:00Z,-0.594064,1.660418463,1.397499946
2021-01-01T04:50:00Z,1.008243725,-0.378184342,0.220201812
2021-01-01T04:51:00Z,0.716375087,-0.99713849,1.360481317
2021-01-01T04:52:00Z,1.557611409,1.24725259,-0.3466295
2021-01-01T04:53:00Z,1.161089864,-0.543277103,0.10696133
2021-01-01T04:54:00Z,1.583366569,-1.631140714,-0.633965431
2021-01-01T04:55:00Z,0.322052031,-0.442740487,2.459981857
2021-01-01T04:56:00Z,-0.704259803,-0.584121544,-0.831020038
2021-01-01T04:57:00Z,0.593867784,-1.47008336,-1.517862684
2021-01-01T04:58:00Z,0.6762448,-0.174488554,1.031529071
2021-01-01T04:59:00Z,0.452428163,0.719406269,-0.77196172
2021-01-01T05:00:00Z,-1.000351068,-0.332211922,-0.241464637
2021-01-01T05:01:00Z,0.857519033,0.857052966,0.011874067
2021-01-01T05:02:00Z,-1.39461815,-1.219291806,1.06861638
2021-01-01T05:03:00Z,-0.220141536,0.966539369,0.801515849
2021-01-01T05:04:00Z,-0.774328242,-0.557457549,-0.194393282
2021-01-01T05:05:00Z,0.081416098,0.275941325,1.508615976
2021-01-01T05:06:00Z,1.188240667,1.061085991,-0.318882578
2021-01-01T05:07:00Z,-1.084006095,-0.969369224,-1.378028855
2021-01-01T05:08:00Z,0.910518456,0.199418138,-1.542787566
2021-01-01T05:09:00Z,-0.080858662,0.014602487,-0.111882944
2021-01-01T05:10:00Z,-1.318478367,0.566555629,1.168619448
2021-01-01T05:11:00Z,-0.363284679,-1.806262488,-0.375731098
2021-01-01T05:12:00Z,0.582586452,0.644627044,0.109228208
2021-01-01T05:13:00Z,-1.185721101,-0.089156075,0.65807994
2021-01-01T05:14:00Z,-0.877350123,0.424222236,-0.720181649
2021-01-01T05:15:00Z,0.391077338,0.0154245,-0.198645033
2021-01-01T05:16:00Z,-0.855611127,0.223985037,-0.161282015
2021-01-01T05:17:00Z,-0.047431427,-0.867345685,0.192480884
2021-01-01T05:18:00Z,1.011832657,0.053107312,-1.334138243
2021-01-01T05:19:00Z,-0.073210315,0.85122217,1.50913611
2021-01-01T05:20:00Z,0.238420886,0.453640927,-0.535910542
2021-01-01T05:21:00Z,-0.230782839,0.347567152,0.548620797
2021-01-01T05:22:00Z,0.925384558,-0.071368814,-1.085173533
2021-01-01T05:23:00Z,0.134728157,1.134431924,-0.429261966
2021-01-01T05:24:00Z,-0.644913555,-1.44717095,2.130027964
2021-01-01T05:25:00Z,-1.016377519,0.476246707,-1.036744444
2021-01-01T05:26:00Z,1.006125364,0.468267185,-0.84734197
2021-01-01T05:27:00Z,-0.236337081,-1.585656793,0.60053094
2021-01-01T05:28:00Z,-1.353101237,1.320727554,-0.499830118
2021-01-01T05:29:00Z,0.18327562,1.194317316,0.176322631
2021-01-01T05:30:00Z,-0.891601036,-0.670596311,1.458684456
2021-01-01T05:31:00Z,0.752127984,1.275570715,-0.517418039
2021-01-01T05:32:00Z,1.069455115,0.22427615,-0.792084531
2021-01-01T05:33:00Z,-0.967791115,-1.269880496,-0.081619508
2021-01-01T05:34:00Z,-0.450044014,0.280375711,-0.237089029
2021-01-01T05:35:00Z,1.32374709,-1.170595124,-0.801931574
2021-01-01T05:36:00Z,1.15323494,0.043422379,-0.320588251
2021-01-01T05:37:00Z,-0.658191663,1.25393931,0.385331869
2021-01-01T05:38:00Z,1.908538375,0.514500631,0.995108193
2021-01-01T05:39:00Z,0.546069617,-1.511639204,-0.29192791
2021-01-01T05:40:00Z,0.866963864,-0.153047238,-1.155410638
2021-01-01T05:41:00Z,-0.05646907,0.532658343,1.814463769
2021-01-01T05:42:00Z,-1.310825337,-1.523820588,-0.477734983
2021-01-01T05:43:00Z,-0.403747479,1.233804899,-1.402449145
2021-01-01T05:44:00Z,-0.41561362,1.755327984,-1.103060425
2021-01-01T05:45:00Z,0.514732307,1.376736342,0.679486211
2021-01-01T05:46:00Z,-0.106593,-0.126508938,-0.503387547
2021-01-01T05:47:00Z,-0.08650927,0.722522631,-1.485313618
2021-01-01T05:48:00Z,-0.63267532,-0.822211909,-0.318268435
2021-01-01T05:49:00Z,0.177767371,0.47910146,0.858665878
2021-01-01T05:50:00Z,-0.365632231,-1.441297542,-0.186034744
2021-01-01T05:51:00Z,0.21579894,0.388575266,-0.538844843
2021-01-01T05:52:00Z,1.026134029,-0.53108112,0.111086755
2021-01-01T05:53:00Z,-2.618660051,-0.92769043,1.745954695
2021-01-01T05:54:00Z,-0.245693533,-0.933600569,0.395407376
2021-01-01T05:55:00Z,1.043773609,-0.381610591,-0.516311704
2021-01-01T05:56:00Z,-0.180974736,-0.589179909,1.491336732
2021-01-01T05:57:00Z,-0.279132461,-0.416789949,0.76298653
2021-01-01T05:58:00Z,-2.068171222,0.750588771,-1.014759458
2021-01-01T05:59:00Z,2.086415114,0.607154602,-0.482731257
2021-01-01T06:00:00Z,0.371021389,-0.924145464,-0.825789076
2021-01-01T06:01:00Z,-0.669493489,0.085239864,-0.962876252
2021-01-01T06:02:00Z,0.519778096,-0.139473173,-1.174853556
2021-01-01T06:03:00Z,-0.821033416,-0.816317613,0.49249181
2021-01-01T06:04:00Z,0.194387698,0.014568107,-0.248176076
2021-01-01T06:05:00Z,0.030540087,0.753112305,0.680573305
2021-01-01T06:06:00Z,1.245681859,-0.97524006,1.058313142
2021-01-01T06:07:00Z,1.249019942,-1.203304339,-2.23584086
2021-01-01T06:08:00Z,1.108126903,-1.450853551,0.880061307
2021-01-01T06:09:00Z,-1.125946965,0.744933508,-0.21754707
2021-01-01T06:10:00Z,0.617517948,1.578050176,1.201721211
2021-01-01T06:11:00Z,-0.539074922,0.694941636,1.396640104
2021-01-01T06:12:00Z,0.420427405,1.635398049,0.604553941
2021-01-01T06:13:00Z,-0.848762921,0.090175353,1.618038785
2021-01-01T06:14:00Z,-0.577537709,3.512876122,1.253618897
2021-01-01T06:15:00Z,-2.191119781,-0.865961447,-0.731692387
2021-01-01T06:16:00Z,0.173628825,1.342324685,0.028457133
2021-01-01T06:17:00Z,0.697197599,0.807631157,-0.182852082
2021-01-01T06:18:00Z,-1.551992114,-0.361653683,0.151037823
2021-01-01T06:19:00Z,-1.921972227,1.99981845,-1.192919692
2021-01-01T06:20:00Z,-0.524952344,1.48365137,0.116471381
2021-01-01T06:21:00Z,-0.052149953,-0.10611521,-0.708818996
2021-01-01T06:22:00Z,0.195778592,-1.318048495,0.539315329
2021-01-01T06:23:00Z,0.764235428,-0.542342227,0.529864326
2021-01-01T06:24:00Z,0.516331953,-0.48386968,-0.039004247
2021-01-01T06:25:00Z,-0.058076885,-0.687088304,0.095900639
2021-01-01T06:26:00Z,0.009778998,-0.817014306,0.027952429
2021-01-01T06:27:00Z,0.449064956,-0.337836039,1.427881623
2021-01-01T06:28:00Z,-0.943652862,0.253330034,-1.251742168
2021-01-01T06:29:00Z,-0.383216998,1.022153699,1.653995252
2021-01-01T06:30:00Z,-0.93720327,-0.514938927,-1.248547823
2021-01-01T06:31:00Z,0.773862456,-0.152715937,-0.401892306
2021-01-01T06:32:00Z,-1.173804565,1.053858192,-1.276548769
2021-01-01T06:33:00Z,-1.048862256,1.653351468,0.677665279
2021-01-01T06:34:00Z,-0.685733025,1.053147131,-0.158250535
2021-01-01T06:35:00Z,-0.644722023,0.785062319,-1.23572
2021-01-01T06:36:00Z,-0.348040158,1.422878978,0.12355996
2021-01-01T06:37:00Z,1.234431572,-1.528864353,0.498792831
2021-01-01T06:38:00Z,-1.937554743,-1.514451912,0.25337485
2021-01-01T06:39:00Z,0.247873226,0.209655231,-1.641510436
2021-01-01T06:40:00Z,0.672596275,-0.186702368,0.040578226
2021-01-01T06:41:00Z,-0.094299603,-1.779143942,-0.799880718
2021-01-01T06:42:00Z,-0.570686897,0.78536553,0.110557416
2021-01-01T06:43:00Z,-1.2511459,-0.27764308,0.580975444
